description	enabled	ladder	min diff	version	op	param	value	class	numinputs	input 1	input 2	input 3	input 4	input 5	input 6	input 7	output	lvl	plvl	ilvl	mod 1	mod 1 chance	mod 1 param	mod 1 min	mod 1 max	mod 2	mod 2 chance	mod 2 param	mod 2 min	mod 2 max	mod 3	mod 3 chance	mod 3 param	mod 3 min	mod 3 max	mod 4	mod 4 chance	mod 4 param	mod 4 min	mod 4 max	mod 5	mod 5 chance	mod 5 param	mod 5 min	mod 5 max	output b	b lvl	b plvl	b ilvl	b mod 1	b mod 1 chance	b mod 1 param	b mod 1 min	b mod 1 max	b mod 2	b mod 2 chance	b mod 2 param	b mod 2 min	b mod 2 max	b mod 3	b mod 3 chance	b mod 3 param	b mod 3 min	b mod 3 max	b mod 4	b mod 4 chance	b mod 4 param	b mod 4 min	b mod 4 max	b mod 5	b mod 5 chance	b mod 5 param	b mod 5 min	b mod 5 max	output c	c lvl	c plvl	c ilvl	c mod 1	c mod 1 chance	c mod 1 param	c mod 1 min	c mod 1 max	c mod 2	c mod 2 chance	c mod 2 param	c mod 2 min	c mod 2 max	c mod 3	c mod 3 chance	c mod 3 param	c mod 3 min	c mod 3 max	c mod 4	c mod 4 chance	c mod 4 param	c mod 4 min	c mod 4 max	c mod 5	c mod 5 chance	c mod 5 param	c mod 5 min	c mod 5 max	*eol
Thunderstroke - Temper C20	1			100	18	402	3		2	D27	C19						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	red-mag			10	15	fire-thorns			30	30																																																																0
Thunderstroke - Temper C21	1			100	18	402	3		2	D27	C20						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	fire-thorns			30	30																																																																					0
Thunderstroke - Temper C22	1			100	18	402	3		2	D27	C21						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	allskills			-3	-3																																																																					0
Thunderstroke - Temper C23	1			100	18	402	3		2	D27	C22						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	red-mag			20	30																																																																					0
Thunderstroke - Temper C24	1			100	18	402	3		2	D27	C23						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	dualsteal			3	5	fire-thorns			30	30	dual%			10	15																																																											0
Thunderstroke - Temper C25	1			100	18	402	3		2	D27	C24						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	regen-mana			50	50	light-thorns			30	30																																																																0
Thunderstroke - Temper C26	1			100	18	402	3		2	D27	C25						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	extra-cold			10	20																																																																					0
Thunderstroke - Temper C27	1			100	18	402	3		2	D27	C26						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	ravendmg			75	150	pierce-pois			10	20	pierce-ltng			25	30																																																											0
Thunderstroke - Temper C28	1			100	18	402	3		2	D27	C27						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	allskills			-3	-3																																																																					0
Thunderstroke - Temper C29	1			100	18	402	3		2	D27	C28						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	extra-fire			10	20	extra-pois			10	20																																																																0
Thunderstroke - Temper C30	1			100	18	402	3		2	D27	C29						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	extra-fire			20	30	bone-syn			15	30																																																																0
Thunderstroke - Temper C31	1			100	18	402	3		2	D27	C30						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	allskills			-3	-3																																																																					0
Thunderstroke - Temper C32	1			100	18	402	3		2	D27	C31						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	red-mag			10	15																																																																					0
Thunderstroke - Temper C33	1			100	18	402	3		2	D27	C32						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	mana%			20	25	red-mag			10	15	red-mag			20	30																																																											0
Thunderstroke - Temper C34	1			100	18	402	3		2	D27	C33						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	regen-mana			50	50	light-thorns			30	30																																																																0
Thunderstroke - Temper C35	1			100	18	402	3		2	D27	C34						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	res-ltng			10	15	fire-thorns			30	30																																																																0
Thunderstroke - Temper C36	1			100	18	402	3		2	D27	C35						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	poisskill			1	1	extra-cold			10	20																																																																0
Thunderstroke - Temper C37	1			100	18	402	3		2	D27	C36						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	lightskill			1	1	dmg-pois		50	1025	1025																																																																0
Thunderstroke - Temper C38	1			100	18	402	3		2	D27	C37						useitem,tmp	99			relic_track			-2	-2	demontemper			-4	-4	extra-pois			10	20	extra-fire			10	20																																																																0
																																																																																																								0
Temper Begin - Titan's Revenge	1			100	18	402	0		2	Titan's Revenge	y67						"D28,mod",tmp	99			demontemper			1	3	relic_track			1	1																																																																										0
Titan's Revenge - Temper A1	1			100	18	402	1		2	D28	C00						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	Weight-Capacity			3	5																																																																					0
Titan's Revenge - Temper A2	1			100	18	402	1		2	D28	C01						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	allskills			-3	-3																																																																					0
Titan's Revenge - Temper A3	1			100	18	402	1		2	D28	C02						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	sum-hp			15	25																																																																					0
Titan's Revenge - Temper A4	1			100	18	402	1		2	D28	C03						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	ethereal			1	1																																																																					0
Titan's Revenge - Temper A5	1			100	18	402	1		2	D28	C04						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	sock			6	6	aura		389	5	10																																																																0
Titan's Revenge - Temper A6	1			100	18	402	1		2	D28	C05						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	dru			2	3																																																																					0
Titan's Revenge - Temper A7	1			100	18	402	1		2	D28	C06						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	sum-hp			15	25																																																																					0
Titan's Revenge - Temper A8	1			100	18	402	1		2	D28	C07						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	all-stats			5	10																																																																					0
Titan's Revenge - Temper A9	1			100	18	402	1		2	D28	C08						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	cdr			10	20																																																																					0
Titan's Revenge - Temper A10	1			100	18	402	1		2	D28	C09						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	gold%			25	50																																																																					0
Titan's Revenge - Temper A11	1			100	18	402	1		2	D28	C10						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	Weight-Capacity			3	5																																																																					0
Titan's Revenge - Temper A12	1			100	18	402	1		2	D28	C11						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	sum-hp			15	25																																																																					0
Titan's Revenge - Temper A13	1			100	18	402	1		2	D28	C12						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	cdr			10	20																																																																					0
Titan's Revenge - Temper A14	1			100	18	402	1		2	D28	C13						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	buff-length			10	20																																																																					0
Titan's Revenge - Temper A15	1			100	18	402	1		2	D28	C14						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	bar			2	3																																																																					0
Titan's Revenge - Temper A16	1			100	18	402	1		2	D28	C15						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	addxp			5	10																																																																					0
Titan's Revenge - Temper A17	1			100	18	402	1		2	D28	C16						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	gold%			25	50																																																																					0
Titan's Revenge - Temper A18	1			100	18	402	1		2	D28	C17						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	cdr			10	20																																																																					0
Titan's Revenge - Temper A19	1			100	18	402	1		2	D28	C18						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	addxp			5	10																																																																					0
Titan's Revenge - Temper A20	1			100	18	402	1		2	D28	C19						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	abs-fire%			5	10																																																																					0
Titan's Revenge - Temper A21	1			100	18	402	1		2	D28	C20						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	allskills			-3	-3																																																																					0
Titan's Revenge - Temper A22	1			100	18	402	1		2	D28	C21						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	cold-thorns			30	30	abs-fire%			5	10																																																																0
Titan's Revenge - Temper A23	1			100	18	402	1		2	D28	C22						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	hp			15	25																																																																					0
Titan's Revenge - Temper A24	1			100	18	402	1		2	D28	C23						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	freeze			3	3																																																																					0
Titan's Revenge - Temper A25	1			100	18	402	1		2	D28	C24						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	bone_armor			35	50	abs-all%			3	5																																																																0
Titan's Revenge - Temper A26	1			100	18	402	1		2	D28	C25						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	extra-fire			10	20																																																																					0
Titan's Revenge - Temper A27	1			100	18	402	1		2	D28	C26						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	openwounds			15	20																																																																					0
Titan's Revenge - Temper A28	1			100	18	402	1		2	D28	C27						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	pierce-cold			25	30																																																																					0
Titan's Revenge - Temper A29	1			100	18	402	1		2	D28	C28						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	pierce-cold			10	20																																																																					0
Titan's Revenge - Temper A30	1			100	18	402	1		2	D28	C29						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	bone-syn			15	30																																																																					0
Titan's Revenge - Temper A31	1			100	18	402	1		2	D28	C30						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	res-fire			10	15																																																																					0
Titan's Revenge - Temper A32	1			100	18	402	1		2	D28	C31						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	regen			15	30																																																																					0
Titan's Revenge - Temper A33	1			100	18	402	1		2	D28	C32						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	red-mag			10	15																																																																					0
Titan's Revenge - Temper A34	1			100	18	402	1		2	D28	C33						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	dualsteal			10	15																																																																					0
Titan's Revenge - Temper A35	1			100	18	402	1		2	D28	C34						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	mana%			5	10																																																																					0
Titan's Revenge - Temper A36	1			100	18	402	1		2	D28	C35						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	fireskill			1	1																																																																					0
Titan's Revenge - Temper A37	1			100	18	402	1		2	D28	C36						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	allskills			-3	-3																																																																					0
Titan's Revenge - Temper A38	1			100	18	402	1		2	D28	C37						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	bone-syn			15	30																																																																					0
Titan's Revenge - Temper B1	1			100	18	402	2		2	D28	C00						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	addxp			5	10																																																																					0
